review_id,user_id,product_id,rating,review_text,review_date
1908,813,2106,3,Packaging zabardast thi.,2025-04-23 15:45:45.998117
1909,998,1899,5,Quality thori average thi.,2025-09-19 15:45:45.998119
1910,507,657,4,Packaging zabardast thi.,2025-04-14 15:45:45.998121
1911,791,2701,3,Price ke hisaab se acha hai.,2025-11-13 15:45:45.998123
1912,157,1556,5,Quality thori average thi.,2025-08-08 15:45:45.998125
1913,601,2985,3,Price ke hisaab se acha hai.,2025-04-07 15:45:45.998127
1914,169,514,3,Price ke hisaab se acha hai.,2025-03-09 15:45:45.998130
1915,971,1619,5,Packaging zabardast thi.,2026-01-15 15:45:45.998132
1916,933,1205,4,Delivery time par mil gaya.,2025-12-31 15:45:45.998134
1917,199,1433,5,Original product hai.,2025-07-26 15:45:45.998136
1918,861,1108,4,Bohat achi quality hai.,2025-07-05 15:45:45.998138
1919,484,661,5,Price ke hisaab se acha hai.,2025-04-23 15:45:45.998140
1920,942,1410,3,Original product hai.,2025-09-15 15:45:45.998142
1921,920,811,4,Packaging zabardast thi.,2025-11-22 15:45:45.998144
1922,634,165,3,Quality thori average thi.,2025-12-23 15:45:45.998146
1923,607,498,4,Original product hai.,2026-01-19 15:45:45.998148
1924,711,2946,5,Quality thori average thi.,2025-10-08 15:45:45.998150
1925,613,2949,5,Packaging zabardast thi.,2025-11-03 15:45:45.998152
1926,97,1860,4,Price ke hisaab se acha hai.,2025-09-24 15:45:45.998153
1927,770,25,5,Original product hai.,2026-02-05 15:45:45.998155
1928,550,2677,4,Packaging zabardast thi.,2025-11-16 15:45:45.998157
1929,217,2909,3,Bohat achi quality hai.,2025-11-18 15:45:45.998159
1930,987,1836,3,Delivery time par mil gaya.,2025-07-02 15:45:45.998161
1931,745,2052,5,Bohat achi quality hai.,2025-07-21 15:45:45.998163
1932,614,1387,5,Bohat achi quality hai.,2025-11-12 15:45:45.998165
1933,660,2650,3,Quality thori average thi.,2025-04-19 15:45:45.998167
1934,372,206,4,Bohat achi quality hai.,2025-11-11 15:45:45.998169
1935,766,1722,3,Quality thori average thi.,2025-03-28 15:45:45.998174
1936,24,2437,4,Packaging zabardast thi.,2025-05-07 15:45:45.998176
1937,42,1660,3,Bohat achi quality hai.,2025-11-02 15:45:45.998178
1938,765,1777,4,Delivery time par mil gaya.,2025-10-15 15:45:45.998180
1939,139,1401,4,Original product hai.,2025-08-15 15:45:45.998182
1940,896,1120,4,Price ke hisaab se acha hai.,2025-08-14 15:45:45.998184
1941,14,209,4,Bohat achi quality hai.,2025-03-22 15:45:45.998186
1942,76,303,5,Bohat achi quality hai.,2026-01-24 15:45:45.998188
1943,781,780,3,Price ke hisaab se acha hai.,2025-10-07 15:45:45.998190
1944,527,1596,5,Quality thori average thi.,2025-06-20 15:45:45.998192
1945,36,2295,5,Original product hai.,2025-06-08 15:45:45.998194
1946,923,2394,4,Original product hai.,2025-10-21 15:45:45.998196
1947,370,2748,3,Quality thori average thi.,2025-05-11 15:45:45.998200
1948,656,1091,4,Packaging zabardast thi.,2026-01-16 15:45:45.998201
1949,92,414,5,Delivery time par mil gaya.,2025-11-14 15:45:45.998203
1950,222,1971,3,Quality thori average thi.,2025-10-03 15:45:45.998205
1951,271,355,4,Original product hai.,2026-02-13 15:45:45.998207
1952,133,225,3,Packaging zabardast thi.,2025-10-19 15:45:45.998209
1953,79,563,4,Packaging zabardast thi.,2025-03-30 15:45:45.998211
1954,159,1679,3,Price ke hisaab se acha hai.,2025-09-08 15:45:45.998213
1955,869,2246,4,Delivery time par mil gaya.,2025-10-29 15:45:45.998215
1956,16,1362,4,Price ke hisaab se acha hai.,2026-01-14 15:45:45.998217
1957,501,679,5,Quality thori average thi.,2025-06-27 15:45:45.998219
1958,858,2079,4,Quality thori average thi.,2025-03-20 15:45:45.998221
1959,554,1331,3,Packaging zabardast thi.,2025-07-24 15:45:45.998223
1960,251,1650,4,Quality thori average thi.,2025-08-24 15:45:45.998225
1961,443,1112,4,Price ke hisaab se acha hai.,2025-10-20 15:45:45.998227
1962,332,1399,5,Price ke hisaab se acha hai.,2025-06-16 15:45:45.998228
1963,722,2384,3,Bohat achi quality hai.,2026-02-06 15:45:45.998230
1964,729,2924,5,Original product hai.,2025-05-10 15:45:45.998232
1965,543,1852,5,Delivery time par mil gaya.,2025-05-11 15:45:45.998234
1966,470,1481,3,Price ke hisaab se acha hai.,2026-01-14 15:45:45.998237
1967,654,410,3,Quality thori average thi.,2025-05-31 15:45:45.998239
1968,241,1774,3,Packaging zabardast thi.,2025-10-03 15:45:45.998241
1969,219,1340,4,Bohat achi quality hai.,2025-02-28 15:45:45.998242
1970,54,2448,5,Delivery time par mil gaya.,2025-07-12 15:45:45.998244
1971,468,456,4,Packaging zabardast thi.,2025-11-03 15:45:45.998246
1972,929,1574,3,Delivery time par mil gaya.,2025-07-06 15:45:45.998248
1973,712,2858,4,Price ke hisaab se acha hai.,2025-06-13 15:45:45.998250
1974,252,330,4,Packaging zabardast thi.,2025-04-29 15:45:45.998252
1975,326,469,5,Packaging zabardast thi.,2025-08-24 15:45:45.998254
1976,664,2864,4,Original product hai.,2025-07-02 15:45:45.998256
1977,657,671,4,Quality thori average thi.,2025-05-13 15:45:45.998258
1978,450,2980,3,Quality thori average thi.,2025-06-14 15:45:45.998260
1979,55,383,3,Packaging zabardast thi.,2025-08-23 15:45:45.998262
1980,111,1132,5,Original product hai.,2026-01-16 15:45:45.998264
1981,594,2130,5,Delivery time par mil gaya.,2025-11-11 15:45:45.998266
1982,701,1906,3,Quality thori average thi.,2025-12-14 15:45:45.998268
1983,461,1749,5,Packaging zabardast thi.,2025-06-02 15:45:45.998270
1984,645,1957,3,Quality thori average thi.,2025-10-13 15:45:45.998272
1985,367,1875,3,Original product hai.,2025-08-14 15:45:45.998275
1986,823,180,5,Bohat achi quality hai.,2025-10-04 15:45:45.998277
1987,145,1648,4,Price ke hisaab se acha hai.,2026-01-13 15:45:45.998278
1988,667,2218,5,Packaging zabardast thi.,2025-06-11 15:45:45.998280
1989,443,876,3,Price ke hisaab se acha hai.,2025-12-21 15:45:45.998282
1990,474,1490,5,Original product hai.,2025-08-26 15:45:45.998284
1991,736,1478,3,Packaging zabardast thi.,2025-11-01 15:45:45.998286
1992,635,2970,5,Delivery time par mil gaya.,2025-11-12 15:45:45.998288
1993,660,2288,4,Price ke hisaab se acha hai.,2025-02-20 15:45:45.998290
1994,938,1490,5,Price ke hisaab se acha hai.,2025-04-12 15:45:45.998292
1995,936,17,4,Quality thori average thi.,2025-11-22 15:45:45.998294
1996,857,2209,3,Price ke hisaab se acha hai.,2025-12-15 15:45:45.998296
1997,974,1309,3,Packaging zabardast thi.,2025-07-04 15:45:45.998298
1998,685,277,4,Packaging zabardast thi.,2025-04-25 15:45:45.998300
1999,479,359,4,Delivery time par mil gaya.,2026-01-10 15:45:45.998304
2000,404,736,3,Delivery time par mil gaya.,2025-11-10 15:45:45.998306
